"","VECTOR","OCCURRENCE_ID","SOURCE_TYPE","LOCATION_TYPE","POLYGON_ADMIN","lat","lon","YEAR","COUNTRY","COUNTRY_ID","GAUL_AD0","STATUS"
"20309","Aedes albopictus",20309,"11684","point","-999",6.92,79.86,"1986","Sri Lanka","LKA",231,NA
"20310","Aedes albopictus",20310,"11684","point","-999",26.12,91.98,"1986","India","IND",115,NA
"20312","Aedes albopictus",20312,"11684","point","-999",29.97,-90.65,"1986","United States of America","USA",259,NA
"20314","Aedes albopictus",20314,"11684","point","-999",33.25,130.3,"1986","Japan","JPN",126,NA
"20315","Aedes albopictus",20315,"11684","point","-999",35.14,-90.05,"1986","United States of America","USA",259,NA
"20316","Aedes albopictus",20316,"11684","point","-999",35.49,139.41,"1986","Japan","JPN",126,NA
"20319","Aedes albopictus",20319,"11684","point","-999",-23.54,-46.63,"1987","Brazil","BRA",37,NA
"20321","Aedes albopictus",20321,"11684","point","-999",3.15,101.71,"1987","Malaysia","MYS",153,NA
"20322","Aedes albopictus",20322,"11684","point","-999",5.13,103.1,"1987","Malaysia","MYS",153,NA
"20325","Aedes albopictus",20325,"11684","point","-999",34.94,-79.78,"1987","United States of America","USA",259,NA
"20326","Aedes albopictus",20326,"11684","point","-999",38.04,-84.51,"1987","United States of America","USA",259,NA
"20328","Aedes albopictus",20328,"11684","point","-999",39.23,-85.01,"1987","United States of America","USA",259,NA
"20329","Aedes albopictus",20329,"11684","point","-999",39.29,-76.62,"1987","United States of America","USA",259,NA
"20330","Aedes albopictus",20330,"11684","point","-999",40.41,-82.24,"1987","United States of America","USA",259,NA
"20332","Aedes albopictus",20332,"11684","point","-999",1.3,103.78,"1988","Singapore","SGP",222,NA
"20334","Aedes albopictus",20334,"11684","point","-999",31.59,130.56,"1988","Japan","JPN",126,NA
"20335","Aedes albopictus",20335,"11684","point","-999",32.06,-81.09,"1988","United States of America","USA",259,NA
"20336","Aedes albopictus",20336,"11684","point","-999",32.74,129.88,"1988","Japan","JPN",126,NA
"20337","Aedes albopictus",20337,"11684","point","-999",35.66,139.71,"1988","Japan","JPN",126,NA
"20339","Aedes albopictus",20339,"11692","point","-999",7.29,80.63,"1998","Sri Lanka","LKA",231,NA
"20340","Aedes albopictus",20340,"11699","point","-999",1.3,103.85,"2000","Singapore","SGP",222,NA
"20341","Aedes albopictus",20341,"11710","point","-999",20.12,105.85,"1999","Viet Nam","VNM",1011447,NA
"20342","Aedes albopictus",20342,"11710","point","-999",20.87,106.7,"2000","Viet Nam","VNM",1011447,NA
"20343","Aedes albopictus",20343,"11711","point","-999",-18.15,178.43,"1991","Fiji","FJI",83,NA
"20344","Aedes albopictus",20344,"11711","point","-999",-17.61,177.46,"1991","Fiji","FJI",83,NA
"20345","Aedes albopictus",20345,"11712","point","-999",-17.8,178,"1992","Fiji","FJI",83,NA
"20346","Aedes albopictus",20346,"11712","point","-999",-16.82,-179.97,"1992","Fiji","FJI",83,NA
"20347","Aedes albopictus",20347,"11712","point","-999",-16.58,179.18,"1992","Fiji","FJI",83,NA
"20348","Aedes albopictus",20348,"11726","point","-999",23.7,90.38,"1978","Bangladesh","BGD",23,NA
"20349","Aedes albopictus",20349,"11789","point","-999",0.29,9.51,"2006","Gabon","GAB",89,NA
"20350","Aedes albopictus",20350,"11789","point","-999",0.37,9.5,"2006","Gabon","GAB",89,NA
"20352","Aedes albopictus",20352,"11805","polygon",NA,-17.8,177.42,NA,"Fiji","FJI",83,NA
"20353","Aedes albopictus",20353,"11813","point","-999",-6.59,106.79,NA,"Indonesia","IDN",1013696,NA
"20354","Aedes albopictus",20354,"11813","point","-999",-6.25,107.14,NA,"Indonesia","IDN",1013696,NA
"20356","Aedes albopictus",20356,"11832","point","-999",5.4,100.28,NA,"Malaysia","MYS",153,NA
"20357","Aedes albopictus",20357,"11832","point","-999",5.44,100.42,NA,"Malaysia","MYS",153,NA
"20358","Aedes albopictus",20358,"11832","point","-999",5.49,100.45,NA,"Malaysia","MYS",153,NA
"20359","Aedes albopictus",20359,"11832","point","-999",5.53,100.38,NA,"Malaysia","MYS",153,NA
"20360","Aedes albopictus",20360,"11853","point","-999",24.79,121.56,"1976","China","CHN",53,NA
"20362","Aedes albopictus",20362,"11890","point","-999",-23.3,-51.17,"1999","Brazil","BRA",37,NA
"20363","Aedes albopictus",20363,"11901","point","-999",-22.92,-43.3,"1998","Brazil","BRA",37,NA
"20365","Aedes albopictus",20365,"11913","point","-999",1.55,110.34,"1970","Malaysia","MYS",153,NA
"20366","Aedes albopictus",20366,"11913","point","-999",4.25,117.88,"1970","Malaysia","MYS",153,NA
"20367","Aedes albopictus",20367,"11913","point","-999",4.4,113.98,"1970","Malaysia","MYS",153,NA
"20368","Aedes albopictus",20368,"11913","point","-999",4.47,118.6,"1970","Malaysia","MYS",153,NA
"20369","Aedes albopictus",20369,"11913","point","-999",4.81,114.65,"1970","Brunei Darussalam","BRN",40,NA
"20370","Aedes albopictus",20370,"11913","point","-999",5,118,"1970","Malaysia","MYS",153,NA
"20371","Aedes albopictus",20371,"11913","point","-999",5.07,119.05,"1970","Malaysia","MYS",153,NA
"20372","Aedes albopictus",20372,"11913","point","-999",5.09,115.56,"1970","Malaysia","MYS",153,NA
"20373","Aedes albopictus",20373,"11913","point","-999",5.12,115.59,"1970","Malaysia","MYS",153,NA
"20374","Aedes albopictus",20374,"11913","point","-999",5.12,115.94,"1970","Malaysia","MYS",153,NA
"20375","Aedes albopictus",20375,"11913","point","-999",5.22,115.6,"1970","Malaysia","MYS",153,NA
"20376","Aedes albopictus",20376,"11913","point","-999",5.28,115.25,"1970","Malaysia","MYS",153,NA
"20377","Aedes albopictus",20377,"11913","point","-999",5.34,116.16,"1970","Malaysia","MYS",153,NA
"20378","Aedes albopictus",20378,"11913","point","-999",5.35,115.73,"1970","Malaysia","MYS",153,NA
"20379","Aedes albopictus",20379,"11913","point","-999",5.37,115.23,"1970","Malaysia","MYS",153,NA
"20380","Aedes albopictus",20380,"11913","point","-999",5.45,119.13,"1970","Malaysia","MYS",153,NA
"20381","Aedes albopictus",20381,"11913","point","-999",5.57,115.6,"1970","Malaysia","MYS",153,NA
"20382","Aedes albopictus",20382,"11913","point","-999",5.74,115.93,"1970","Malaysia","MYS",153,NA
"20383","Aedes albopictus",20383,"11913","point","-999",5.84,118.11,"1970","Malaysia","MYS",153,NA
"20384","Aedes albopictus",20384,"11913","point","-999",5.87,118.09,"1970","Malaysia","MYS",153,NA
"20385","Aedes albopictus",20385,"11913","point","-999",5.97,116.08,"1970","Malaysia","MYS",153,NA
"20386","Aedes albopictus",20386,"11913","point","-999",6.2,116.24,"1970","Malaysia","MYS",153,NA
"20387","Aedes albopictus",20387,"11913","point","-999",6.35,116.43,"1970","Malaysia","MYS",153,NA
"20388","Aedes albopictus",20388,"11913","point","-999",6.65,117.48,"1970","Malaysia","MYS",153,NA
"20389","Aedes albopictus",20389,"11924","point","-999",-22.88,-43.25,"2005","Brazil","BRA",37,NA
"20390","Aedes albopictus",20390,"11924","point","-999",-22.79,-43.23,"2005","Brazil","BRA",37,NA
"20391","Aedes albopictus",20391,"11936","point","-999",23.19,82.36,"1992","India","IND",115,NA
"20392","Aedes albopictus",20392,"11936","point","-999",23.19,82.35,"1992","India","IND",115,NA
"20393","Aedes albopictus",20393,"11998","point","-999",-22.22,-49.95,"1995","Brazil","BRA",37,NA
"20394","Aedes albopictus",20394,"12022","point","-999",29.35,-98.44,"1990","United States of America","USA",259,NA
"20395","Aedes albopictus",20395,"12022","point","-999",29.38,-98.58,"1990","United States of America","USA",259,NA
"20396","Aedes albopictus",20396,"12022","point","-999",29.39,-98.62,"1990","United States of America","USA",259,NA
"20397","Aedes albopictus",20397,"12022","point","-999",29.53,-98.28,"1990","United States of America","USA",259,NA
"20398","Aedes albopictus",20398,"12022","point","-999",29.99,-85.47,"1990","United States of America","USA",259,NA
"20399","Aedes albopictus",20399,"12022","point","-999",30.41,-88.92,"1990","United States of America","USA",259,NA
"20400","Aedes albopictus",20400,"12022","point","-999",31.32,-92.53,"1990","United States of America","USA",259,NA
"20401","Aedes albopictus",20401,"12022","point","-999",32.5,-93.56,"1990","United States of America","USA",259,NA
"20402","Aedes albopictus",20402,"12022","point","-999",34.91,-92.13,"1990","United States of America","USA",259,NA
"20403","Aedes albopictus",20403,"12022","point","-999",35.37,-86.06,"1990","United States of America","USA",259,NA
"20404","Aedes albopictus",20404,"12022","point","-999",35.42,-97.39,"1990","United States of America","USA",259,NA
"20405","Aedes albopictus",20405,"12022","point","-999",35.96,-89.95,"1990","United States of America","USA",259,NA
"20406","Aedes albopictus",20406,"12023","point","-999",27.85,-82.5,"1991","United States of America","USA",259,NA
"20412","Aedes albopictus",20412,"12023","point","-999",30.46,-86.56,"1991","United States of America","USA",259,NA
"20413","Aedes albopictus",20413,"12023","point","-999",32.38,-86.36,"1991","United States of America","USA",259,NA
"20414","Aedes albopictus",20414,"12023","point","-999",32.4,-86.25,"1991","United States of America","USA",259,NA
"20416","Aedes albopictus",20416,"12023","point","-999",33.63,-88.45,"1991","United States of America","USA",259,NA
"20417","Aedes albopictus",20417,"12023","point","-999",33.97,-80.48,"1991","United States of America","USA",259,NA
"20422","Aedes albopictus",20422,"12024","point","-999",27.59,-81.45,"1992","United States of America","USA",259,NA
"20430","Aedes albopictus",20430,"12024","point","-999",30.97,-83.18,"1992","United States of America","USA",259,NA
"20431","Aedes albopictus",20431,"12024","point","-999",31.43,-100.42,"1992","United States of America","USA",259,NA
"20435","Aedes albopictus",20435,"12024","point","-999",32.9,-80.05,"1992","United States of America","USA",259,NA
"20444","Aedes albopictus",20444,"12025","point","-999",29.43,-98.5,"1989","United States of America","USA",259,NA
"20445","Aedes albopictus",20445,"12025","point","-999",29.47,-98.48,"1989","United States of America","USA",259,NA
"20449","Aedes albopictus",20449,"12025","point","-999",32.77,-97.43,"1989","United States of America","USA",259,NA
"20460","Aedes albopictus",20460,"12026","point","-999",38.54,-89.85,"1988","United States of America","USA",259,NA
"20461","Aedes albopictus",20461,"12047","point","-999",3.88,-77.04,"2004","Colombia","COL",57,NA
"20462","Aedes albopictus",20462,"12048","point","-999",25.3,-100.04,"1999","Mexico","MEX",1006344,NA
"20463","Aedes albopictus",20463,"12081","point","-999",18.79,99,"1985","Thailand","THA",240,NA
"20464","Aedes albopictus",20464,"12082","point","-999",-4.25,119.62,"1992","Indonesia","IDN",1013696,NA
"20465","Aedes albopictus",20465,"12083","point","-999",1.18,127.9,"1993","Indonesia","IDN",1013696,NA
"20466","Aedes albopictus",20466,"12083","point","-999",1.32,127.87,"1993","Indonesia","IDN",1013696,NA
"20467","Aedes albopictus",20467,"12145","point","-999",-12.28,49.29,"1999","Madagascar","MDG",150,NA
"20468","Aedes albopictus",20468,"12145","point","-999",-20.92,55.34,"2000","R?union","REU",206,NA
"20469","Aedes albopictus",20469,"12145","point","-999",-20.88,55.45,"2000","R?union","REU",206,NA
"20471","Aedes albopictus",20471,"12145","point","-999",21.03,105.85,"2000","Viet Nam","VNM",1011447,NA
"20472","Aedes albopictus",20472,"12145","point","-999",13.37,103.86,"2001","Cambodia","KHM",44,NA
"20473","Aedes albopictus",20473,"12146","point","-999",18.92,99.2,NA,"Thailand","THA",240,NA
"20474","Aedes albopictus",20474,"12158","point","-999",38.4,-89.93,"1988","United States of America","USA",259,NA
"20475","Aedes albopictus",20475,"12158","point","-999",38.69,-90.16,"1988","United States of America","USA",259,NA
"20476","Aedes albopictus",20476,"12187","point","-999",27.59,-80.37,"1997","United States of America","USA",259,NA
"20477","Aedes albopictus",20477,"12206","point","-999",-22.88,-48.45,NA,"Brazil","BRA",37,NA
"20478","Aedes albopictus",20478,"12226","point","-999",15.68,-88.61,"1995","Guatemala","GTM",103,NA
"20479","Aedes albopictus",20479,"12226","point","-999",15.68,-88.58,"1995","Guatemala","GTM",103,NA
"20480","Aedes albopictus",20480,"12226","point","-999",15.68,-88.63,"1995","Guatemala","GTM",103,NA
"20481","Aedes albopictus",20481,"12226","point","-999",15.69,-88.62,"1995","Guatemala","GTM",103,NA
"20482","Aedes albopictus",20482,"12226","point","-999",15.69,-88.61,"1995","Guatemala","GTM",103,NA
"20483","Aedes albopictus",20483,"12226","point","-999",15.7,-88.58,"1995","Guatemala","GTM",103,NA
"20484","Aedes albopictus",20484,"12226","point","-999",15.71,-88.57,"1995","Guatemala","GTM",103,NA
"20485","Aedes albopictus",20485,"12226","point","-999",15.72,-88.55,"1995","Guatemala","GTM",103,NA
"20486","Aedes albopictus",20486,"12226","point","-999",15.72,-88.64,"1995","Guatemala","GTM",103,NA
"20487","Aedes albopictus",20487,"12226","point","-999",15.72,-88.57,"1995","Guatemala","GTM",103,NA
"20488","Aedes albopictus",20488,"12226","point","-999",15.73,-88.59,"1995","Guatemala","GTM",103,NA
"20489","Aedes albopictus",20489,"12226","point","-999",15.73,-88.68,"1995","Guatemala","GTM",103,NA
"20490","Aedes albopictus",20490,"12236","point","-999",25.68,-80.27,"1999","United States of America","USA",259,NA
"20491","Aedes albopictus",20491,"12239","point","-999",25.48,-80.49,"1990","United States of America","USA",259,NA
"20492","Aedes albopictus",20492,"12239","point","-999",26.65,-81.87,"1990","United States of America","USA",259,NA
"20494","Aedes albopictus",20494,"12239","point","-999",27.65,-80.39,"1990","United States of America","USA",259,NA
"20495","Aedes albopictus",20495,"12239","point","-999",28.62,-81.37,"1990","United States of America","USA",259,NA
"20496","Aedes albopictus",20496,"12239","point","-999",29.59,-81.19,"1990","United States of America","USA",259,NA
"20498","Aedes albopictus",20498,"12240","point","-999",33.66,-83.61,"1995","United States of America","USA",259,NA
"20499","Aedes albopictus",20499,"12240","point","-999",34.73,-83.38,"1995","United States of America","USA",259,NA
"20501","Aedes albopictus",20501,"12240","point","-999",35.01,-81.21,"1996","United States of America","USA",259,NA
"20502","Aedes albopictus",20502,"12241","point","-999",29.9,-81.34,"1990","United States of America","USA",259,NA
"20503","Aedes albopictus",20503,"12241","point","-999",29.26,-81.04,"1991","United States of America","USA",259,NA
"20504","Aedes albopictus",20504,"12241","point","-999",29.64,-81.66,"1991","United States of America","USA",259,NA
"20506","Aedes albopictus",20506,"12250","point","-999",24.86,-99.56,"2001","Mexico","MEX",1006344,NA
"20507","Aedes albopictus",20507,"12250","point","-999",25.18,-99.84,"2003","Mexico","MEX",1006344,NA
"20508","Aedes albopictus",20508,"12250","point","-999",25.26,-99.68,"2003","Mexico","MEX",1006344,NA
"20509","Aedes albopictus",20509,"12250","point","-999",25.29,-100.04,"2003","Mexico","MEX",1006344,NA
"20510","Aedes albopictus",20510,"12250","point","-999",25.78,-100.19,"2003","Mexico","MEX",1006344,NA
"20511","Aedes albopictus",20511,"12250","point","-999",26.5,-100.18,"2003","Mexico","MEX",1006344,NA
"20512","Aedes albopictus",20512,"12250","point","-999",25.4,-100.13,"2004","Mexico","MEX",1006344,NA
"20513","Aedes albopictus",20513,"12250","point","-999",25.59,-100,"2004","Mexico","MEX",1006344,NA
"20514","Aedes albopictus",20514,"12250","point","-999",25.82,-100.33,"2004","Mexico","MEX",1006344,NA
"20515","Aedes albopictus",20515,"12250","point","-999",26.12,-100.87,"2004","Mexico","MEX",1006344,NA
"20516","Aedes albopictus",20516,"12258","point","-999",12.87,74.85,"1993","India","IND",115,NA
"20517","Aedes albopictus",20517,"12268","point","-999",-20.27,57.48,NA,"Mauritius","MUS",160,NA
"20518","Aedes albopictus",20518,"12268","point","-999",10.3,123.89,NA,"Philippines","PHL",196,NA
"20520","Aedes albopictus",20520,"12268","point","-999",18.52,73.85,NA,"India","IND",115,NA
"20521","Aedes albopictus",20521,"12268","point","-999",22.57,88.35,NA,"India","IND",115,NA
"20522","Aedes albopictus",20522,"12272","point","-999",9.88,78.05,NA,"India","IND",115,NA
"20523","Aedes albopictus",20523,"12272","point","-999",9.91,78.12,NA,"India","IND",115,NA
"20525","Aedes albopictus",20525,"12272","point","-999",9.92,78.14,NA,"India","IND",115,NA
"20526","Aedes albopictus",20526,"12272","point","-999",9.93,78.13,NA,"India","IND",115,NA
"20528","Aedes albopictus",20528,"12296","point","-999",-21.35,55.58,"1999","R?union","REU",206,NA
"20529","Aedes albopictus",20529,"12296","point","-999",-21.28,55.42,"1999","R?union","REU",206,NA
"20530","Aedes albopictus",20530,"12296","point","-999",-21.27,55.52,"1999","R?union","REU",206,NA
"20531","Aedes albopictus",20531,"12296","point","-999",-21.22,55.48,"1999","R?union","REU",206,NA
"20532","Aedes albopictus",20532,"12296","point","-999",-21.16,55.3,"1999","R?union","REU",206,NA
"20533","Aedes albopictus",20533,"12296","point","-999",-21.12,55.76,"1999","R?union","REU",206,NA
"20534","Aedes albopictus",20534,"12296","point","-999",-21.12,55.8,"1999","R?union","REU",206,NA
"20535","Aedes albopictus",20535,"12296","point","-999",-21.12,55.78,"1999","R?union","REU",206,NA
"20537","Aedes albopictus",20537,"12296","point","-999",-21.03,55.72,"1999","R?union","REU",206,NA
"20538","Aedes albopictus",20538,"12296","point","-999",-21,55.27,"1999","R?union","REU",206,NA
"20539","Aedes albopictus",20539,"12296","point","-999",-20.99,55.3,"1999","R?union","REU",206,NA
"20540","Aedes albopictus",20540,"12296","point","-999",-20.95,55.65,"1999","R?union","REU",206,NA
"20541","Aedes albopictus",20541,"12296","point","-999",-20.93,55.3,"1999","R?union","REU",206,NA
"20543","Aedes albopictus",20543,"12296","point","-999",-20.9,55.61,"1999","R?union","REU",206,NA
"20544","Aedes albopictus",20544,"12296","point","-999",-20.89,55.55,"1999","R?union","REU",206,NA
"20546","Aedes albopictus",20546,"12309","point","-999",18.52,-69.93,"1994","Dominican Republic","DOM",72,NA
"20547","Aedes albopictus",20547,"12319","point","-999",14.9,-92.27,"2006","Mexico","MEX",1006344,NA
"20548","Aedes albopictus",20548,"12321","point","-999",22.99,-82.76,"1987","Cuba","CUB",63,NA
"20549","Aedes albopictus",20549,"12325","point","-999",-22.8,-43.42,NA,"Brazil","BRA",37,NA
"20550","Aedes albopictus",20550,"12325","point","-999",-22.75,-43.4,NA,"Brazil","BRA",37,NA
"20551","Aedes albopictus",20551,"12332","point","-999",25.26,-100,"1997","Mexico","MEX",1006344,NA
"20552","Aedes albopictus",20552,"12332","point","-999",25.26,-100.01,"1997","Mexico","MEX",1006344,NA
"20554","Aedes albopictus",20554,"12332","point","-999",25.27,-100,"1997","Mexico","MEX",1006344,NA
"20556","Aedes albopictus",20556,"12332","point","-999",25.27,-100.03,"1997","Mexico","MEX",1006344,NA
"20557","Aedes albopictus",20557,"12332","point","-999",25.28,-100.02,"1997","Mexico","MEX",1006344,NA
"20559","Aedes albopictus",20559,"12338","point","-999",6.99,100.46,"2005","Thailand","THA",240,NA
"20560","Aedes albopictus",20560,"12368","point","-999",7.5,100.05,"2005","Thailand","THA",240,NA
"20561","Aedes albopictus",20561,"12368","point","-999",15.08,101.9,"2005","Thailand","THA",240,NA
"20562","Aedes albopictus",20562,"12368","point","-999",16.75,98.58,"2005","Thailand","THA",240,NA
"20563","Aedes albopictus",20563,"12392","point","-999",9.66,80.02,"1987","Sri Lanka","LKA",231,NA
"20564","Aedes albopictus",20564,"12397","point","-999",12.77,79.78,"1969","India","IND",115,NA
"20565","Aedes albopictus",20565,"12397","point","-999",12.9,79.33,"1969","India","IND",115,NA
"20566","Aedes albopictus",20566,"12397","point","-999",12.92,79.14,"1969","India","IND",115,NA
"20567","Aedes albopictus",20567,"12397","point","-999",12.93,79.33,"1969","India","IND",115,NA
"20569","Aedes albopictus",20569,"12397","point","-999",13.21,79.11,"1969","India","IND",115,NA
"20571","Aedes albopictus",20571,"12423","point","-999",35.82,-83.25,"2000","United States of America","USA",259,NA
"20572","Aedes albopictus",20572,"12423","point","-999",35.49,-83.32,"2001","United States of America","USA",259,NA
"20573","Aedes albopictus",20573,"12423","point","-999",35.51,-83.3,"2001","United States of America","USA",259,NA
"20574","Aedes albopictus",20574,"12423","point","-999",35.62,-83.8,"2003","United States of America","USA",259,NA
"20575","Aedes albopictus",20575,"12430","point","-999",35.14,-90.04,"1983","United States of America","USA",259,NA
"20577","Aedes albopictus",20577,"12451","point","-999",27.64,-80.4,"2005","United States of America","USA",259,NA
"20578","Aedes albopictus",20578,"12452","point","-999",26.46,-80.08,"2004","United States of America","USA",259,NA
"20579","Aedes albopictus",20579,"12463","point","-999",35.79,-78.65,"2003","United States of America","USA",259,NA
"20580","Aedes albopictus",20580,"12466","point","-999",34.69,-82.83,"1993","United States of America","USA",259,NA
"20581","Aedes albopictus",20581,"12474","point","-999",-3.12,-60.02,"2004","Brazil","BRA",37,NA
"20582","Aedes albopictus",20582,"12484","point","-999",-9.08,143.21,"1992","Papua New Guinea","PNG",1011441,NA
"20584","Aedes albopictus",20584,"12484","point","-999",-9.95,142.18,"2005","Australia","AUS",17,NA
"20585","Aedes albopictus",20585,"12484","point","-999",-9.92,144.06,"2005","Australia","AUS",17,NA
"20586","Aedes albopictus",20586,"12484","point","-999",-9.76,143.42,"2005","Australia","AUS",17,NA
"20587","Aedes albopictus",20587,"12484","point","-999",-9.6,143.77,"2005","Australia","AUS",17,NA
"20588","Aedes albopictus",20588,"12484","point","-999",-9.42,142.54,"2005","Australia","AUS",17,NA
"20589","Aedes albopictus",20589,"12513","point","-999",27.88,-101.52,"1993","Mexico","MEX",1006344,NA
"20590","Aedes albopictus",20590,"12529","point","-999",18.53,73.85,NA,"India","IND",115,NA
"20591","Aedes albopictus",20591,"12536","point","-999",3.17,101.71,NA,"Malaysia","MYS",153,NA
"20592","Aedes albopictus",20592,"12537","point","-999",5.42,100.34,"2004","Malaysia","MYS",153,NA
"20593","Aedes albopictus",20593,"12537","point","-999",5.56,100.37,"2004","Malaysia","MYS",153,NA
"20594","Aedes albopictus",20594,"12579","point","-999",25.87,-97.51,"1995","Mexico","MEX",1006344,NA
"20595","Aedes albopictus",20595,"12579","point","-999",25.91,-97.5,"1995","United States of America","USA",259,NA
"20597","Aedes albopictus",20597,"12579","point","-999",26.15,-97.98,"1995","United States of America","USA",259,NA
"20598","Aedes albopictus",20598,"12579","point","-999",26.21,-98.23,"1995","United States of America","USA",259,NA
"20599","Aedes albopictus",20599,"12579","point","-999",26.22,-98.32,"1995","United States of America","USA",259,NA
"20600","Aedes albopictus",20600,"12595","point","-999",38.92,-76.92,"1999","United States of America","USA",259,NA
"20601","Aedes albopictus",20601,"12602","point","-999",6.12,6.35,"1991","Nigeria","NGA",182,NA
"20602","Aedes albopictus",20602,"12602","point","-999",6.3,6.38,"1991","Nigeria","NGA",182,NA
"20603","Aedes albopictus",20603,"12604","point","-999",-5.51,119.94,"1992","Indonesia","IDN",1013696,NA
"20604","Aedes albopictus",20604,"12604","point","-999",-5.15,119.41,"1992","Indonesia","IDN",1013696,NA
"20605","Aedes albopictus",20605,"12604","point","-999",-3.42,119.34,"1992","Indonesia","IDN",1013696,NA
"20606","Aedes albopictus",20606,"12630","point","-999",14.49,120.99,"1987","Philippines","PHL",196,NA
"20607","Aedes albopictus",20607,"12630","point","-999",14.55,121,"1987","Philippines","PHL",196,NA
"20608","Aedes albopictus",20608,"12630","point","-999",14.57,121.02,"1987","Philippines","PHL",196,NA
"20609","Aedes albopictus",20609,"12630","point","-999",14.63,120.99,"1987","Philippines","PHL",196,NA
"20610","Aedes albopictus",20610,"12630","point","-999",14.64,120.99,"1987","Philippines","PHL",196,NA
"20611","Aedes albopictus",20611,"12657","point","-999",2.29,111.83,"1993","Malaysia","MYS",153,NA
"20615","Aedes albopictus",20615,"12661","point","-999",-22.84,-45.25,"2003","Brazil","BRA",37,NA
"20616","Aedes albopictus",20616,"12681","point","-999",22.23,84.81,"1999","India","IND",115,NA
"20617","Aedes albopictus",20617,"12683","point","-999",8.48,76.92,NA,"India","IND",115,NA
"20618","Aedes albopictus",20618,"12694","point","-999",18.24,75.69,"1974","India","IND",115,NA
"20620","Aedes albopictus",20620,"12706","point","-999",2.92,11.15,"2002","Cameroon","CMR",45,NA
"20621","Aedes albopictus",20621,"12706","point","-999",2.93,11.98,"2002","Cameroon","CMR",45,NA
"20622","Aedes albopictus",20622,"12706","point","-999",3.52,11.5,"2002","Cameroon","CMR",45,NA
"20623","Aedes albopictus",20623,"12706","point","-999",3.87,11.52,"2002","Cameroon","CMR",45,NA
"20624","Aedes albopictus",20624,"12706","point","-999",3.9,12.53,"2002","Cameroon","CMR",45,NA
"20625","Aedes albopictus",20625,"12706","point","-999",4.02,9.19,"2002","Cameroon","CMR",45,NA
"20626","Aedes albopictus",20626,"12706","point","-999",4.05,9.71,"2002","Cameroon","CMR",45,NA
"20627","Aedes albopictus",20627,"12706","point","-999",4.07,9.37,"2002","Cameroon","CMR",45,NA
"20628","Aedes albopictus",20628,"12706","point","-999",4.16,9.23,"2002","Cameroon","CMR",45,NA
"20629","Aedes albopictus",20629,"12706","point","-999",4.43,14.36,"2002","Cameroon","CMR",45,NA
"20630","Aedes albopictus",20630,"12706","point","-999",4.5,9.57,"2002","Cameroon","CMR",45,NA
"20631","Aedes albopictus",20631,"12706","point","-999",4.58,13.68,"2002","Cameroon","CMR",45,NA
"20632","Aedes albopictus",20632,"12706","point","-999",5.3,9.9,"2002","Cameroon","CMR",45,NA
"20633","Aedes albopictus",20633,"12706","point","-999",5.45,10.05,"2002","Cameroon","CMR",45,NA
"20634","Aedes albopictus",20634,"12706","point","-999",5.49,10.41,"2002","Cameroon","CMR",45,NA
"20635","Aedes albopictus",20635,"12706","point","-999",5.89,14.55,"2002","Cameroon","CMR",45,NA
"20636","Aedes albopictus",20636,"12706","point","-999",5.96,10.15,"2002","Cameroon","CMR",45,NA
"20637","Aedes albopictus",20637,"12706","point","-999",6.09,11.49,"2002","Cameroon","CMR",45,NA
"20638","Aedes albopictus",20638,"12706","point","-999",6.47,12.62,"2002","Cameroon","CMR",45,NA
"20639","Aedes albopictus",20639,"12716","point","-999",22.59,88.31,"1964","India","IND",115,NA
"20641","Aedes albopictus",20641,"12745","point","-999",26.26,127.73,"1988","Japan","JPN",126,NA
"20642","Aedes albopictus",20642,"12745","point","-999",31.09,130.69,"1988","Japan","JPN",126,NA
"20643","Aedes albopictus",20643,"12745","point","-999",33.37,130.32,"1988","Japan","JPN",126,NA
"20644","Aedes albopictus",20644,"12745","point","-999",33.55,129.88,"1988","Japan","JPN",126,NA
"20645","Aedes albopictus",20645,"12745","point","-999",26.58,127.22,"1989","Japan","JPN",126,NA
"20646","Aedes albopictus",20646,"12771","point","-999",13.64,101.29,"1991","Thailand","THA",240,NA
"20647","Aedes albopictus",20647,"12793","point","-999",3.09,101.72,NA,"Malaysia","MYS",153,NA
"20648","Aedes albopictus",20648,"12795","point","-999",3.08,101.62,"1994","Malaysia","MYS",153,NA
"20649","Aedes albopictus",20649,"12795","point","-999",3.11,101.73,"1994","Malaysia","MYS",153,NA
"20650","Aedes albopictus",20650,"12795","point","-999",3.15,101.72,"1994","Malaysia","MYS",153,NA
"20651","Aedes albopictus",20651,"12795","point","-999",3.16,101.66,"1994","Malaysia","MYS",153,NA
"20653","Aedes albopictus",20653,"12795","point","-999",3.21,101.64,"1994","Malaysia","MYS",153,NA
"20654","Aedes albopictus",20654,"12796","point","-999",3.21,101.7,NA,"Malaysia","MYS",153,NA
"20655","Aedes albopictus",20655,"12798","point","-999",3.12,101.72,NA,"Malaysia","MYS",153,NA
"20657","Aedes albopictus",20657,"12801","point","-999",33.53,71.06,"1993","Pakistan","PAK",188,NA
"20658","Aedes albopictus",20658,"12801","point","-999",33.69,71.54,"1993","Pakistan","PAK",188,NA
"20659","Aedes albopictus",20659,"12804","point","-999",33.25,130.2,NA,"Japan","JPN",126,NA
"20660","Aedes albopictus",20660,"12808","point","-999",9.67,80.02,"2006","Sri Lanka","LKA",231,NA
